CatID,ACC,Site,CAT,Locus,ProvString,Component,Description,Ct,Wt,MtlString,CndString,ML,AL,MW,MTH,BW,NW,PSA,DSA,MXWP,STL,Comments,PointType,Analyst,Complete,Notched,Serrated,EdgeGround,BasalThinned,Reworked
21058,26WA8628-11,26WA8628,54,E,Artifact 54,Middle Archaic (Locus E),PROJECTILE POINT,1,2.5,Obsidian,Proximal fragment,24.4,23.6,18.8,5.5,18,15.4,150,,,7.5,DSA rule,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21127,26WA8628-11,26WA8628,90,NL,Artifact 90,Non-component,PROJECTILE POINT,1,4,Obsidian,Whole,35.9,33.3,19.7,5.5,13.1,13.6,81,137,,7.4,~orientation,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21063,26WA8628-11,26WA8628,56,E,Artifact 56,Middle Archaic (Locus E),PROJECTILE POINT,1,4.4,Obsidian,Proximal fragment,23.9,21.7,24.5,7,12.2,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21131,26WA8628-11,26WA8628,94,D,Artifact 94,Middle Archaic (Locus D),PROJECTILE POINT,1,2.4,Obsidian,Nearly complete,38.1,34,17.1,4.7,7.3,10.4,117,251,,8.2,most of base missing,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21134,26WA8628-11,26WA8628,97,NL,Artifact 97,Non-component,PROJECTILE POINT,1,1.5,Cryptocrystalline silicate,Whole,33.9,33.8,13.5,4.3,7.1,6.4,102,147,,5.2,nice,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21136,26WA8628-11,26WA8628,98,NL,Artifact 98,Non-component,PROJECTILE POINT,1,2,Obsidian,Medial fragment,21.4,21.2,19.8,4.5,,9.8,,154,,3.7,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21140,26WA8628-11,26WA8628,101,D,Artifact 101,Middle Archaic (Locus D),PROJECTILE POINT,1,1.3,Obsidian,Proximal fragment,18.9,18.8,18.3,4.4,10.9,8.6,138,184,,10.2,,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21150,26WA8628-11,26WA8628,109,D,Artifact 109,Middle Archaic (Locus D),PROJECTILE POINT,1,2.2,Obsidian,Nearly complete,31.3,30.7,20.5,3.8,11.9,13.8,131,,,9.2,DSA measureable on other side,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21143,26WA8628-11,26WA8628,103,D,Artifact 103,Middle Archaic (Locus D),PROJECTILE POINT,1,2.2,Obsidian,Proximal fragment,24.9,20.5,16.7,5.3,13.1,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21195,26WA8628-11,26WA8628,141,NL,Artifact 141,Non-component,PROJECTILE POINT,1,1.5,Obsidian,Medial fragment,16.5,14.5,18.4,4.5,11.6,12.1,91,179,,3.6,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21153,26WA8628-11,26WA8628,110,D,Artifact 110,Middle Archaic (Locus D),PROJECTILE POINT,1,2,Obsidian,Medial fragment,20.7,20.1,16.3,5.5,10.2,10.9,89,214,,3.7,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21200,26WA8628-11,26WA8628,146,E,Artifact 146,Middle Archaic (Locus E),PROJECTILE POINT,1,2,Obsidian,Proximal fragment,24,23,18,4.7,15.4,11.1,118,173,,8.2,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21201,26WA8628-11,26WA8628,147,E,Artifact 147,Middle Archaic (Locus E),PROJECTILE POINT,1,2.3,Obsidian,Proximal fragment,24.8,22.2,21.2,5.1,17.8,15.2,123,165,,7.9,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21227,26WA8628-11,26WA8628,169,E,Artifact 169,Middle Archaic (Locus E),PROJECTILE POINT,1,5.1,Obsidian,Proximal fragment,29.1,28.6,23.7,7.1,11.6,,,,,,,Humboldt?,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21238,26WA8628-11,26WA8628,180,E,Artifact 180,Middle Archaic (Locus E),PROJECTILE POINT,1,2.1,Obsidian,Nearly complete,34.1,32.1,14.3,5.2,6.5,6.9,105,190,,6.3,DAI rule,Rosegate?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21239,26WA8628-11,26WA8628,181,E,Artifact 181,Middle Archaic (Locus E),PROJECTILE POINT,1,1.1,Obsidian,Nearly complete,28,28,15.7,3,8.1,8.2,125,129,,5.8,NW close to complete,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21280,26WA8628-11,26WA8628,221,E,Artifact 221,Middle Archaic (Locus E),PROJECTILE POINT,1,2.2,Obsidian,Proximal fragment,25,20.8,20.5,4.6,15.6,13.4,132,167,,6.9,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21288,26WA8628-11,26WA8628,228,E,Artifact 228,Middle Archaic (Locus E),PROJECTILE POINT,1,4.4,Obsidian,Proximal fragment,29.4,23.8,24.9,6.1,4.9,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21286,26WA8628-11,26WA8628,227,E,Artifact 227,Middle Archaic (Locus E),PROJECTILE POINT,1,3.7,Obsidian,Proximal fragment,28.5,20.7,25.3,5.2,13.8,16.3,94,206,,9.5,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21289,26WA8628-11,26WA8628,229,E,Artifact 229,Middle Archaic (Locus E),PROJECTILE POINT,1,1.5,Obsidian,Proximal fragment,19.5,19.4,20.8,3.3,15.7,,118,135,,5.5,single notch - unfinished?,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21300,26WA8628-11,26WA8628,240,E,Artifact 240,Middle Archaic (Locus E),PROJECTILE POINT,1,4.1,Obsidian,Proximal fragment,30.4,24,23.4,5.8,21.6,17.1,128,188,,10.7,splt stem; DSA looks OK,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21476,26WA8628-11,26WA8628,335,F,"SP 31, 000-010",Middle Archaic (Locus F),PROJECTILE POINT,1,0.3,Obsidian,Whole,17.4,17.4,7.9,2.3,6.5,6.2,139,222,,5.9,,Arrow-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21484,26WA8628-11,26WA8628,339,F,"SP 31, 020-030",Middle Archaic (Locus F),PROJECTILE POINT,1,0.8,Obsidian,Proximal fragment,13.3,9.3,15.7,3.8,18.7,11.4,137,,,13.3,no DSA,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21795,26WA8628-11,26WA8628,428,C,"CU C1, 000-010",Non-component,PROJECTILE POINT,1,0.3,Obsidian,Whole,15,15,7.9,3,4.8,4.8,94,240,,5.6,,Small Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21305,26WA8628-11,26WA8628,244,E,Artifact 244,Middle Archaic (Locus E),PROJECTILE POINT,1,4,Obsidian,Medial fragment,26.1,20.1,24.1,6.1,,8.2,,147,,,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21323,26WA8628-11,26WA8628,262,E,Artifact 264,Middle Archaic (Locus E),PROJECTILE POINT,1,5.2,Obsidian,Medial fragment,29.4,29.3,27.5,5.6,,13.5,,138,,3.2,no PSA,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21747,26WA8628-11,26WA8628,407,D,"SS 4, 000-005",Middle Archaic (Locus D),PROJECTILE POINT,1,2.5,Obsidian,Proximal fragment,29.2,26,17.7,4.7,,7.1,120,165,,6.4,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21921,26WA8628-11,26WA8628,461,C,"CU C1, 030-040",Non-component,PROJECTILE POINT,1,0.8,Obsidian,Nearly complete,22,20.8,15,3,7.4,7.5,101,137,,4.8,split stem,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21984,26WA8628-11,26WA8628,493,C,"CU C3, 000-010",Non-component,PROJECTILE POINT,1,3.7,Obsidian,Whole,45.9,45.6,17.3,5.8,15.2,11,106,170,,13.4,,Other Dart,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
21883,26WA8628-11,26WA8628,448,C,"CU C1, 020-030",Non-component,PROJECTILE POINT,1,1.9,Obsidian,Nearly complete,42.8,40.9,13,3.9,7.3,7.5,116,231,,8.4,,Small Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22189,26WA8628-11,26WA8628,582,C,"CU C6, 030-040",Non-component,PROJECTILE POINT,1,0.6,Obsidian,Proximal fragment,12.5,11.9,13.3,3.2,8.3,7.6,113,135,,4.7,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22213,26WA8628-11,26WA8628,599,D,"CU D1, 020-030",Middle Archaic (Locus D),PROJECTILE POINT,1,5.8,Obsidian,Proximal fragment,30.2,29.2,25,6.5,14.1,17.1,73,187,,7.6,unfinished?,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22230,26WA8628-11,26WA8628,616,E,"CU E1, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,0.6,Obsidian,Nearly complete,21.8,21.8,11.1,3.2,7.8,6.3,143,198,,6.8,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22262,26WA8628-11,26WA8628,647,E,"CU E1, 010-020",Middle Archaic (Locus E),PROJECTILE POINT,1,0.4,Obsidian,Distal fragment,18.8,18.7,11.8,2.1,,7.4,,170,,,,Arrow-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22650,26WA8628-11,26WA8628,813,E,"CU E4, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,2.5,Obsidian,Proximal fragment,24.8,22.8,23.5,4.6,3.3,8,121,151,,7.1,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22476,26WA8628-11,26WA8628,729,E,"CU E2, 010-020",Middle Archaic (Locus E),PROJECTILE POINT,1,0.2,Obsidian,Proximal fragment,7,6.1,12.7,3.5,12.9,6.5,160,,,7,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22656,26WA8628-11,26WA8628,814,E,"CU E4, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,2.9,Obsidian,Proximal fragment,26.6,25.3,13.7,7,8.5,7.7,109,202,,8,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22658,26WA8628-11,26WA8628,816,E,"CU E4, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,6.6,Obsidian,Distal fragment,41.2,40.8,21.2,8.9,,17.1,94,233,,6.4,stemmed?,Contracting Stem Dart,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22657,26WA8628-11,26WA8628,815,E,"CU E4, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,1.5,Obsidian,Proximal fragment,14.4,10.6,19.8,6.5,17.8,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22660,26WA8628-11,26WA8628,817,E,"CU E4, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,0.3,Obsidian,Whole,18.8,18.3,7.8,2.7,7.3,,,,,,,Cottonwood?,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22877,26WA8628-11,26WA8628,944,E,"CU E6, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,1.9,Obsidian,Proximal fragment,18.2,16.1,19.9,4.9,13.4,11.1,125,192,,7.5,DSA could be remeasured on other side,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23031,26WA8628-11,26WA8628,1006,E,"CU E7, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,1.3,Obsidian,Whole,30.9,30.9,18,3.6,6.2,7,86,115,,5.6,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23034,26WA8628-11,26WA8628,1007,E,"CU E7, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,1.8,Obsidian,Proximal fragment,21.3,17.1,20.4,4.3,5.7,13.5,130,156,,7.2,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23147,26WA8628-11,26WA8628,1038,E,"CU E8, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,0.3,Obsidian,Proximal fragment,7.8,6.1,11.6,3.5,11.5,8.3,126,188,,7.8,DAI on cusp;base incomplete,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23175,26WA8628-11,26WA8628,1066,E,"CU E8, 010-020",Middle Archaic (Locus E),PROJECTILE POINT,1,0.1,Obsidian,Proximal fragment,6.9,4.3,7.6,2,4.8,,,,,,,Indeterminate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23212,26WA8628-11,26WA8628,1077,E,"CU E9, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,0.2,Obsidian,Whole,13.5,13.5,6.6,2.8,5.3,5.1,84,229,,5,,Small Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23709,26WA8628-11,26WA8628,1135,E,"CU E10, 000-010",Middle Archaic (Locus E),PROJECTILE POINT,1,0.9,Obsidian,Proximal fragment,16.2,10.7,15.3,4.4,12.6,11.2,120,189,,10.1,PSA lower on other side,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23781,26WA8628-11,26WA8628,1163,E,"CU E10, 010-020",Middle Archaic (Locus E),PROJECTILE POINT,1,2.5,Obsidian,Proximal fragment,28,27.2,22.7,5.9,15.2,11.2,122,161,,7.5,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23783,26WA8628-11,26WA8628,1164,E,"CU E10, 010-020",Middle Archaic (Locus E),PROJECTILE POINT,1,1.2,Obsidian,Proximal fragment,14.4,9.7,21.9,4.4,13.6,,,,,,orientation?,Indeterminate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23973,26WA8628-11,26WA8628,1229,E,"CU E12, 010-020",Middle Archaic (Locus E),PROJECTILE POINT,1,0.9,Cryptocrystalline silicate,Proximal fragment,16.7,15.4,16.1,3.1,8.2,7.3,116,160,,5.2,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
24019,26WA8628-11,26WA8628,1241,F,"CU F1, 000-010",Middle Archaic (Locus F),PROJECTILE POINT,1,2,Obsidian,Proximal fragment,18.7,18.1,19.8,4.5,14.5,14.5,83,,,18.7,,Great Basin Stemmed,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
24042,26WA8628-11,26WA8628,1255,F,"CU F1, 010-020",Middle Archaic (Locus F),PROJECTILE POINT,1,0.2,Obsidian,Nearly complete,14.2,12.7,7.8,2.5,4.1,,120,,,,,Arrow-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
24092,26WA8628-11,26WA8628,1281,F,"CU F1, 040-050",Middle Archaic (Locus F),PROJECTILE POINT,1,4,Obsidian,Nearly complete,44.3,44.2,16,5.4,,,,,,,glued with B72,Lanceolate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24164,26WA8628-11,26WA8628,1305,F,"CU F2, 000-010",Middle Archaic (Locus F),PROJECTILE POINT,1,2.7,Obsidian,Nearly complete,32.9,30.4,21.6,4.9,15.6,14,125,158,,6.5,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
24253,26WA8628-11,26WA8628,1338,F,"CU F4, 000-010",Middle Archaic (Locus F),PROJECTILE POINT,1,2.4,Obsidian,Proximal fragment,28.8,27.9,19.4,4.3,6.7,,,,,,Base incomplete,Cottonwood?,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24381,26WA8628-11,26WA8628,1383,F,"CU F5, 010-020",Middle Archaic (Locus F),PROJECTILE POINT,1,0.1,Obsidian,Proximal fragment,3.9,3.3,6,2,6.8,5.9,121,,,3.9,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3332,26WA8614-11,26WA8614,59,A,"CU 3, 010-020",Middle Archaic,PROJECTILE POINT,1,0.2,Obsidian,Proximal fragment,10,9.8,8.8,2.8,5.4,5.4,126,223,,7.9,,Arrow-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3275,26WA8614-11,26WA8614,2,A,Artifact 2,Middle Archaic,PROJECTILE POINT,1,2,Obsidian,Margin fragment,20.5,19.7,14,6,,7.2,,163,,,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1855,26WA8730-11,26WA8730,2,-,Artifact 2,Non-component,PROJECTILE POINT,1,2.5,Obsidian,Medial fragment,25.2,21.7,22.4,4.9,14.1,12.8,115,187,,9.6,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1874,26WA8730-11,26WA8730,21,-,Artifact 21,Non-component,PROJECTILE POINT,1,1.8,Obsidian,Proximal fragment,16.5,16.3,19.6,4.9,15.1,,,,,,,Indeterminate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2080,26WA8892-11,26WA8892,3,B,Artifact 3,Non-component,PROJECTILE POINT,1,1.8,Obsidian,Proximal fragment,22.9,16,17.3,4.3,12.4,,,,,,,Indeterminate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
158,26WA8709-11,26WA8709,2,-,Artifact 2,Paleoindian,PROJECTILE POINT,1,2.7,Obsidian,Distal fragment,26.9,23.6,21.8,5.3,,10.9,,151,,,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1845,26WA8630-11,26WA8630,5,-,Artifact 5,Non-component,PROJECTILE POINT,1,0.8,Obsidian,Margin fragment,17,12.2,12.3,3.8,,,,138,,,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15789,26WA8617-11,26WA8617,2,A,Artifact 3,Middle Archaic (Locus A),PROJECTILE POINT,1,1.8,Obsidian,Proximal fragment,29.9,27.9,15.5,4.5,15.5,8.6,133,185,,8.8,DSA rule,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15790,26WA8617-11,26WA8617,3,A,Artifact 4,Middle Archaic (Locus A),PROJECTILE POINT,1,2,Obsidian,Proximal fragment,20.5,15.7,21.6,4.7,15.1,12.6,111,154,,8.8,Deeply split stem,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15813,26WA8617-11,26WA8617,11,D,Artifact 12,Non-component,PROJECTILE POINT,1,4.9,Obsidian,Proximal fragment,30.3,29.2,23.6,6.2,16.1,15.6,93,178,,9.2,asymmetrical; unfinished?,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15814,26WA8617-11,26WA8617,12,D,Artifact 13,Non-component,PROJECTILE POINT,1,5.8,Obsidian,Nearly complete,47.4,46.3,17.3,6.6,,,,,,,,Lanceolate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15815,26WA8617-11,26WA8617,13,F,Artifact 14,Middle Archaic (Locus F),PROJECTILE POINT,1,1.6,Obsidian,Whole,28,25.9,18.6,4.4,9.9,10.7,93,169,,9,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15834,26WA8617-11,26WA8617,30,NL,Artifact 31,Non-component,PROJECTILE POINT,1,3.1,Obsidian,Proximal fragment,24.5,22,25.5,4.7,14.6,13.5,110,168,,6.5,split stem,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15836,26WA8617-11,26WA8617,32,NL,Artifact 33,Non-component,PROJECTILE POINT,1,3,Obsidian,Proximal fragment,32.6,31.1,15.1,6,10.1,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15837,26WA8617-11,26WA8617,33,NL,Artifact 34,Non-component,PROJECTILE POINT,1,4.2,Cryptocrystalline silicate,Whole,47.6,47.6,21.2,4.3,14.5,12.2,105,196,,9.2,DSA ok,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15842,26WA8617-11,26WA8617,35,NL,Artifact 36,Non-component,PROJECTILE POINT,1,1.2,Obsidian,Proximal fragment,21.5,19.8,14.5,4.1,7.6,7.2,127,163,,5.3,NW looks close to complete,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15851,26WA8617-11,26WA8617,39,NL,Artifact 40,Non-component,PROJECTILE POINT,1,2.3,Obsidian,Proximal fragment,25.6,24.2,19.5,5.7,13.3,10.8,125,162,,7.9,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15853,26WA8617-11,26WA8617,40,NL,Artifact 41,Non-component,PROJECTILE POINT,1,3.7,Obsidian,Proximal fragment,34.1,27.4,19.2,6.1,4.3,14,80,166,,10.3,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15855,26WA8617-11,26WA8617,42,F,Artifact 43,Middle Archaic (Locus F),PROJECTILE POINT,1,2.2,Obsidian,Nearly complete,35.9,35.4,14,5.5,6.1,7.5,93,190,,7.7,DAI rule,Small Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15856,26WA8617-11,26WA8617,43,E,Artifact 44,Non-component,PROJECTILE POINT,1,0.8,Obsidian,Proximal fragment,18.6,18.3,12.6,4,7.1,7.1,107,147,,8,,Rosegate?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15857,26WA8617-11,26WA8617,44,NL,Artifact 45,Non-component,PROJECTILE POINT,1,1.6,Obsidian,Nearly complete,30.3,29.8,17.2,4.3,11.3,9.9,127,188,,8.5,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15859,26WA8617-11,26WA8617,46,C,Artifact 47,Non-component,PROJECTILE POINT,1,4.4,Obsidian,Medial fragment,37.2,31,22.6,6.3,,12.3,,106,,,no PSA,Elko?,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
15861,26WA8617-11,26WA8617,48,C,Artifact 49,Non-component,PROJECTILE POINT,1,2.5,Obsidian,Whole,38.2,35.8,15.6,4.5,13.5,9.1,115,171,,8.1,Split stem,Elko,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
15862,26WA8617-11,26WA8617,49,F,Artifact 50,Middle Archaic (Locus F),PROJECTILE POINT,1,1.2,Obsidian,Proximal fragment,22.2,19.2,14.7,4.5,12.3,10.1,115,155,,6.5,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15890,26WA8617-11,26WA8617,68,F,Artifact 69,Middle Archaic (Locus F),PROJECTILE POINT,1,1.1,Obsidian,Proximal fragment,20.5,19.4,13.3,4.6,8.8,8,105,222,,6.7,"Small, base not deeply indented",Gatecliff?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15906,26WA8617-11,26WA8617,82,E,Artifact 83,Non-component,PROJECTILE POINT,1,1.8,Obsidian,Proximal fragment,14.9,14.3,17.5,5.2,,11.9,74,170,,5.3,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15917,26WA8617-11,26WA8617,90,E,Artifact 91,Non-component,PROJECTILE POINT,1,1.3,Obsidian,Distal fragment,24.9,24.8,16.3,3.6,,9.1,,162,,,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15923,26WA8617-11,26WA8617,96,A,Artifact 97,Middle Archaic (Locus A),PROJECTILE POINT,1,1.9,Obsidian,Nearly complete,28.8,28.4,17,5,11.7,10.6,128,160,,6.7,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15939,26WA8617-11,26WA8617,111,A,Artifact 112,Middle Archaic (Locus A),PROJECTILE POINT,1,0.4,Obsidian,Distal fragment,17.8,17,10.5,3,4,4,98,146,,2,irregular,Rosegate?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15945,26WA8617-11,26WA8617,117,A,Artifact 118,Middle Archaic (Locus A),PROJECTILE POINT,1,0.6,Obsidian,Whole,22.6,22.3,14.9,2.6,9.6,8.2,124,188,,5.8,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15948,26WA8617-11,26WA8617,120,F,Artifact 121,Middle Archaic (Locus F),PROJECTILE POINT,1,1.6,Obsidian,Nearly complete,29.8,28,13.2,4.3,12.5,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15985,26WA8617-11,26WA8617,131,NL,Artifact 132,Non-component,PROJECTILE POINT,1,3.1,Obsidian,Whole,42.4,40.8,13.9,5.6,9.2,,,,,,,Lanceolate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15989,26WA8617-11,26WA8617,135,H,Artifact 136,Non-component,PROJECTILE POINT,1,0.5,Obsidian,Nearly complete,16.3,15.2,14.3,2.9,6.9,7,104,147,,4.2,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15998,26WA8617-11,26WA8617,144,H,Artifact 145,Non-component,PROJECTILE POINT,1,1.1,Obsidian,Proximal fragment,18.9,18.1,15.2,3.5,8.6,7.9,107,122,,6.2,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16329,26WA8617-11,26WA8617,223,D,"SS D1, 000-005",Non-component,PROJECTILE POINT,1,1.4,Obsidian,Whole,34.1,34.1,12.2,3.9,5.1,5.2,95,152,,4.2,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16330,26WA8617-11,26WA8617,224,D,"SS D1, 000-005",Non-component,PROJECTILE POINT,1,0.4,Obsidian,Proximal fragment,17.3,16.8,11.9,2.4,5.9,5.3,114,160,,7.1,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16443,26WA8617-11,26WA8617,306,D,"SS D5, 000-005",Non-component,PROJECTILE POINT,1,1.3,Obsidian,Whole,31,30.8,16.7,4.7,6.9,6.8,103,136,,6.2,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16378,26WA8617-11,26WA8617,252,D,"SS D2, 000-005",Non-component,PROJECTILE POINT,1,5,Obsidian,Whole,50.4,49.7,15.4,6.7,9.9,,,,42,,,Lanceolate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16403,26WA8617-11,26WA8617,272,D,"SS D3, 000-005",Non-component,PROJECTILE POINT,1,2.4,Obsidian,Nearly complete,33,31.4,17.4,5,7.3,7.6,127,150,,7,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16444,26WA8617-11,26WA8617,307,D,"SS D5, 000-005",Non-component,PROJECTILE POINT,1,0.6,Obsidian,Whole,22.7,20.2,12.3,3.2,12.2,7.9,143,200,,7.4,PSA ok,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16405,26WA8617-11,26WA8617,273,D,"SS D3, 000-005",Non-component,PROJECTILE POINT,1,0.2,Obsidian,Proximal fragment,11.5,10.3,9.4,1.7,6,5.3,149,170,,6.5,NW close to complete,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16445,26WA8617-11,26WA8617,308,D,"SS D5, 000-005",Non-component,PROJECTILE POINT,1,0.5,Obsidian,Whole,21.6,19.1,11.4,2.7,11.4,7.3,157,191,,8.5,nice,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16466,26WA8617-11,26WA8617,326,D,"SS D6, 000-005",Non-component,PROJECTILE POINT,1,0.4,Obsidian,Nearly complete,21.4,21.1,9.6,2.5,7.6,7.2,125,226,,6.2,,Small Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
